loan,months,income,expenses,necessary_expenses,unnecessary_expenses,loan_payment
30975.0,24,4255.83,2372.6,1926.9,445.7,1504.78
30975.0,24,4255.83,2344.97,1951.39,393.58,1522.51
30975.0,24,4255.83,2506.78,1973.71,533.07,1424.24
30975.0,24,4255.83,2485.58,2007.19,478.4,1436.38
30975.0,24,4255.83,2397.48,2036.57,360.91,1489.16
30975.0,24,4255.83,2378.03,1939.29,438.73,1501.35
30975.0,24,4255.83,2450.71,2048.43,402.28,1456.82
30975.0,24,4255.83,2434.43,1967.64,466.79,1466.56
30975.0,24,4255.83,2289.97,1950.41,339.56,1548.75
30975.0,24,4255.83,2385.58,1996.38,389.21,1496.59
30975.0,24,4255.83,2434.09,1953.54,480.55,1466.77
30975.0,24,4255.83,2276.43,1860.21,416.22,1548.75
30975.0,24,4255.83,2278.58,1870.35,408.23,1505.94
15855.0,36,7531.88,4089.36,3297.91,791.44,527.26
15855.0,36,7531.88,4341.66,3609.48,732.18,496.62
15855.0,36,7531.88,4025.57,3348.66,676.9,528.5
15855.0,36,7531.88,4229.85,3452.8,777.05,509.75
15855.0,36,7531.88,4162.77,3405.34,757.44,517.96
15855.0,36,7531.88,4450.34,3636.88,813.46,484.49
15855.0,36,7531.88,4313.88,3624.87,689.01,499.82
15855.0,36,7531.88,4216.24,3328.61,887.62,511.39
15855.0,36,7531.88,4761.03,3559.54,1201.49,452.88
15855.0,36,7531.88,4511.98,3553.24,958.74,477.87
15855.0,36,7531.88,4653.83,3380.76,1273.07,463.31
15855.0,36,7531.88,4270.99,3462.25,808.75,504.84
15855.0,36,7531.88,4197.88,3404.86,793.02,513.63
15855.0,36,7531.88,4729.53,3565.32,1164.2,455.89
15855.0,36,7531.88,4241.24,3575.62,665.62,508.38
15855.0,36,7531.88,4317.03,3415.4,901.63,499.45
15855.0,36,7531.88,4206.55,3408.92,797.63,512.57
15855.0,36,7531.88,4372.6,3336.57,1036.03,493.11
15855.0,36,7531.88,4482.92,3633.96,848.96,480.97
15855.0,36,7531.88,4128.69,3401.51,727.18,522.24
15855.0,36,7531.88,4267.84,3494.31,773.53,505.21
15855.0,36,7531.88,4274.22,3553.11,721.11,504.46
15855.0,36,7531.88,4184.93,3304.32,880.61,515.22
15855.0,36,7531.88,4086.49,3483.13,603.35,527.63
15855.0,36,7531.88,4399.88,3307.21,1092.68,490.05
15855.0,36,7531.88,4112.68,3390.57,722.11,524.27
15855.0,36,7531.88,4173.62,3453.71,719.91,516.62
15855.0,36,7531.88,4084.6,3331.57,753.03,527.87
15855.0,36,7531.88,4216.78,3528.38,688.41,511.33
15855.0,36,7531.88,4218.71,3492.18,726.53,511.09
15855.0,36,7531.88,4212.23,3601.33,610.91,511.88
15855.0,36,7531.88,4076.92,3398.76,678.16,248.43
41475.0,48,4805.03,2787.4,2332.44,454.96,968.18
41475.0,48,4805.03,2808.63,2313.83,494.8,960.86
41475.0,48,4805.03,2877.11,2285.18,591.92,937.99
41475.0,48,4805.03,2811.23,2306.6,504.63,959.97
41475.0,48,4805.03,2723.76,2276.07,447.69,990.8
41475.0,48,4805.03,2665.55,2173.65,491.9,1012.44
41475.0,48,4805.03,2896.85,2324.79,572.05,931.6
41475.0,48,4805.03,2631.81,2096.98,534.83,1025.42
41475.0,48,4805.03,2767.23,2318.98,448.26,975.23
41475.0,48,4805.03,2808.36,2273.44,534.92,960.95
41475.0,48,4805.03,2511.73,2149.41,362.32,1036.88
41475.0,48,4805.03,2647.54,2116.22,531.31,1019.33
41475.0,48,4805.03,2614.42,2209.19,405.22,1032.24
41475.0,48,4805.03,2675.36,2255.48,419.88,1008.73
41475.0,48,4805.03,2994.27,2133.11,861.16,901.29
41475.0,48,4805.03,3100.93,2278.78,822.15,870.29
41475.0,48,4805.03,2719.04,2244.87,474.17,992.52
41475.0,48,4805.03,2806.53,2314.0,492.53,961.58
41475.0,48,4805.03,2563.26,2223.35,339.91,1036.88
41475.0,48,4805.03,3063.92,2341.64,722.28,880.8
41475.0,48,4805.03,2757.2,2172.22,584.98,978.78
41475.0,48,4805.03,2666.53,2104.03,562.5,1012.07
41475.0,48,4805.03,2724.82,2331.18,393.65,990.41
41475.0,48,4805.03,2584.38,2106.12,478.25,1036.88
41475.0,48,4805.03,2867.84,2255.34,612.51,941.02
41475.0,48,4805.03,2765.71,2319.69,446.02,975.77
41475.0,48,4805.03,2855.89,2329.97,525.92,944.96
41475.0,48,4805.03,2628.72,2176.48,452.24,1026.62
41475.0,48,4805.03,2632.29,2269.21,363.08,1025.23
41475.0,48,4805.03,2576.72,2213.46,363.26,1036.88
41475.0,48,4805.03,2498.28,2126.0,372.28,1036.88
41475.0,48,4805.03,2706.28,2174.69,531.59,997.2
41475.0,48,4805.03,2699.06,2224.4,474.67,999.87
41475.0,48,4805.03,2864.4,2301.39,563.02,942.15
41475.0,48,4805.03,2726.02,2258.98,467.04,989.98
41475.0,48,4805.03,2632.66,2237.08,395.58,1025.09
41475.0,48,4805.03,2615.91,2211.83,404.08,1031.65
41475.0,48,4805.03,2753.39,2214.49,538.9,980.14
41475.0,48,4805.03,2740.92,2209.96,530.96,984.6
41475.0,48,4805.03,2681.1,2152.58,528.51,1006.57
41475.0,48,4805.03,2520.74,2175.58,345.16,1036.88
41475.0,48,4805.03,2826.29,2309.07,517.22,954.86
41475.0,48,4805.03,2583.81,2121.75,462.05,56.58
29820.0,36,6400.5,3454.73,2811.18,643.56,994.0
29820.0,36,6400.5,3699.67,2903.86,795.8,931.47
29820.0,36,6400.5,3472.99,2846.79,626.2,992.27
29820.0,36,6400.5,3537.94,2952.58,585.36,974.05
29820.0,36,6400.5,3446.94,2799.18,647.76,994.0
29820.0,36,6400.5,3307.11,2800.36,506.74,994.0
29820.0,36,6400.5,3594.67,3023.94,570.73,958.68
29820.0,36,6400.5,3665.95,2905.36,760.58,940.04
29820.0,36,6400.5,3516.16,3041.86,474.3,980.08
29820.0,36,6400.5,3740.51,3081.86,658.64,921.3
29820.0,36,6400.5,4038.37,3091.95,946.42,853.35
29820.0,36,6400.5,3516.89,3005.23,511.66,979.88
29820.0,36,6400.5,3759.98,3107.44,652.55,916.53
29820.0,36,6400.5,3544.26,2903.73,640.53,972.31
29820.0,36,6400.5,3374.66,2789.12,585.55,994.0
29820.0,36,6400.5,3679.7,2949.43,730.27,936.53
29820.0,36,6400.5,3551.6,2974.93,576.67,970.3
29820.0,36,6400.5,3559.27,3031.1,528.17,968.21
29820.0,36,6400.5,3714.55,3013.38,701.17,927.74
29820.0,36,6400.5,3504.27,2991.8,512.48,983.41
29820.0,36,6400.5,3665.71,2915.57,750.14,940.1
29820.0,36,6400.5,3401.76,2843.33,558.44,994.0
29820.0,36,6400.5,3653.47,2945.2,708.27,943.25
29820.0,36,6400.5,3574.86,2870.5,704.36,963.99
29820.0,36,6400.5,3737.02,3061.68,675.34,922.16
29820.0,36,6400.5,3760.39,3058.51,701.88,916.43
29820.0,36,6400.5,3777.15,3012.53,764.62,912.36
29820.0,36,6400.5,3544.78,2958.43,586.36,972.17
29820.0,36,6400.5,3363.01,2810.89,552.12,994.0
29820.0,36,6400.5,3819.52,3113.09,706.43,902.24
29820.0,36,6400.5,3674.12,2801.93,872.18,937.95
29820.0,36,6400.5,3904.08,3112.54,791.55,239.18
5460.0,36,4725.58,2623.88,2260.48,363.41,177.55
5460.0,36,4725.58,2854.68,2263.59,591.09,163.19
5460.0,36,4725.58,2599.29,2093.77,505.52,179.23
5460.0,36,4725.58,2598.63,2180.54,418.08,179.27
5460.0,36,4725.58,2627.75,2144.77,482.98,177.29
5460.0,36,4725.58,2751.53,2264.69,486.84,169.31
5460.0,36,4725.58,2895.99,2284.59,611.4,160.87
5460.0,36,4725.58,2575.33,2132.58,442.75,180.89
5460.0,36,4725.58,2663.47,2202.28,461.19,174.91
5460.0,36,4725.58,2719.83,2085.21,634.63,171.28
5460.0,36,4725.58,2723.07,2175.05,548.02,171.08
5460.0,36,4725.58,2611.12,2232.42,378.7,178.42
5460.0,36,4725.58,2824.48,2223.34,601.14,164.94
5460.0,36,4725.58,2986.41,2131.92,854.5,155.99
5460.0,36,4725.58,2517.98,2123.91,394.06,182.0
5460.0,36,4725.58,2663.37,2104.49,558.88,174.92
5460.0,36,4725.58,2479.61,2115.69,363.93,182.0
5460.0,36,4725.58,2572.8,2107.36,465.43,181.07
5460.0,36,4725.58,2475.25,2095.45,379.81,182.0
5460.0,36,4725.58,2563.21,2062.35,500.87,181.75
5460.0,36,4725.58,2604.83,2092.67,512.16,178.85
5460.0,36,4725.58,2795.58,2269.43,526.15,166.64
5460.0,36,4725.58,2709.17,2300.03,409.14,171.96
5460.0,36,4725.58,2854.84,2277.56,577.27,163.18
5460.0,36,4725.58,2638.28,2207.76,430.51,176.58
5460.0,36,4725.58,2562.69,2143.06,419.64,181.79
5460.0,36,4725.58,2816.44,2282.82,533.62,165.41
5460.0,36,4725.58,2796.04,2287.69,508.35,166.62
5460.0,36,4725.58,2759.1,2190.46,568.64,168.85
5460.0,36,4725.58,2558.8,2104.96,453.84,182.0
5460.0,36,4725.58,2688.25,2187.26,500.99,173.3
5460.0,36,4725.58,2483.32,2063.4,419.92,76.88
9030.0,36,9955.1,5424.45,4409.85,1014.6,299.22
9030.0,36,9955.1,5903.2,4785.32,1117.88,274.95
9030.0,36,9955.1,5636.33,4740.09,896.24,287.97
9030.0,36,9955.1,5377.29,4471.32,905.96,301.0
9030.0,36,9955.1,5698.41,4742.67,955.74,284.83
9030.0,36,9955.1,5636.54,4691.93,944.61,287.96
9030.0,36,9955.1,5352.24,4444.74,907.49,301.0
9030.0,36,9955.1,5564.02,4654.52,909.5,291.71
9030.0,36,9955.1,5331.05,4388.36,942.69,301.0
9030.0,36,9955.1,5684.67,4429.96,1254.71,285.52
9030.0,36,9955.1,5382.77,4379.23,1003.54,301.0
9030.0,36,9955.1,5646.09,4661.42,984.67,287.47
9030.0,36,9955.1,5858.87,4725.83,1133.04,277.03
9030.0,36,9955.1,5665.51,4797.98,867.53,286.49
9030.0,36,9955.1,5571.01,4798.78,772.24,291.35
9030.0,36,9955.1,5667.41,4473.43,1193.98,286.39
9030.0,36,9955.1,5673.66,4515.11,1158.55,286.08
9030.0,36,9955.1,5428.43,4504.66,923.78,299.0
9030.0,36,9955.1,5211.73,4361.02,850.71,301.0
9030.0,36,9955.1,5788.37,4608.12,1180.24,280.41
9030.0,36,9955.1,5504.4,4340.23,1164.17,294.87
9030.0,36,9955.1,5876.64,4726.65,1149.98,276.19
9030.0,36,9955.1,5646.94,4428.4,1218.54,287.43
9030.0,36,9955.1,6058.28,4813.2,1245.08,267.91
9030.0,36,9955.1,5760.3,4789.49,970.8,281.77
9030.0,36,9955.1,5838.11,4801.41,1036.69,278.02
9030.0,36,9955.1,5595.19,4560.98,1034.21,290.09
9030.0,36,9955.1,6186.19,4780.71,1405.47,262.37
9030.0,36,9955.1,5406.58,4495.96,910.62,300.21
9030.0,36,9955.1,5547.62,4580.03,967.59,292.58
9030.0,36,9955.1,5506.94,4743.28,763.65,294.74
9030.0,36,9955.1,5523.52,4572.07,951.46,92.44
1575.0,60,1573.08,936.36,749.75,186.6,28.67
1575.0,60,1573.08,865.67,704.15,161.52,31.01
1575.0,60,1573.08,888.08,738.46,149.61,30.22
1575.0,60,1573.08,897.01,739.24,157.77,29.92
1575.0,60,1573.08,920.46,761.19,159.27,29.16
1575.0,60,1573.08,882.19,741.11,141.08,30.43
1575.0,60,1573.08,896.81,750.26,146.56,29.93
1575.0,60,1573.08,844.18,693.66,150.51,31.5
1575.0,60,1573.08,890.94,704.28,186.65,30.13
1575.0,60,1573.08,908.07,697.82,210.25,29.56
1575.0,60,1573.08,917.42,754.13,163.3,29.26
1575.0,60,1573.08,870.26,704.8,165.46,30.84
1575.0,60,1573.08,960.19,756.75,203.44,27.95
1575.0,60,1573.08,1037.15,753.54,283.61,25.88
1575.0,60,1573.08,920.61,730.22,190.39,29.16
1575.0,60,1573.08,919.46,739.5,179.97,29.19
1575.0,60,1573.08,832.62,693.74,138.88,31.5
1575.0,60,1573.08,840.06,700.53,139.53,31.5
1575.0,60,1573.08,841.39,695.25,146.14,31.5
1575.0,60,1573.08,1095.3,692.82,402.48,24.58
1575.0,60,1573.08,928.73,753.35,175.38,28.9
1575.0,60,1573.08,881.31,713.35,167.95,30.46
1575.0,60,1573.08,879.27,716.74,162.53,30.53
1575.0,60,1573.08,945.39,753.51,191.88,28.39
1575.0,60,1573.08,1084.34,724.5,359.84,24.75
1575.0,60,1573.08,880.1,717.27,162.83,30.5
1575.0,60,1573.08,1038.01,742.16,295.85,25.86
1575.0,60,1573.08,874.47,757.76,116.7,30.69
1575.0,60,1573.08,910.4,724.4,186.0,29.48
1575.0,60,1573.08,1298.41,734.72,563.69,23.34
1575.0,60,1573.08,967.25,764.28,202.97,27.75
1575.0,60,1573.08,934.16,762.18,171.99,28.73
1575.0,60,1573.08,822.45,700.35,122.1,31.5
1575.0,60,1573.08,890.5,747.05,143.46,30.14
1575.0,60,1573.08,892.59,759.76,132.82,30.07
1575.0,60,1573.08,856.28,714.18,142.1,31.35
1575.0,60,1573.08,879.28,703.51,175.77,30.53
1575.0,60,1573.08,1170.18,755.69,414.5,22.94
1575.0,60,1573.08,894.82,712.58,182.24,30.0
1575.0,60,1573.08,815.13,698.96,116.17,31.5
1575.0,60,1573.08,938.44,761.83,176.61,28.6
1575.0,60,1573.08,1134.45,697.98,436.47,23.66
1575.0,60,1573.08,891.45,753.98,137.47,30.11
1575.0,60,1573.08,813.09,694.09,119.0,31.5
1575.0,60,1573.08,922.37,751.08,171.29,29.1
1575.0,60,1573.08,913.91,724.66,189.25,29.37
1575.0,60,1573.08,844.52,731.92,112.6,31.5
1575.0,60,1573.08,866.86,690.49,176.37,30.96
1575.0,60,1573.08,999.59,719.08,280.51,26.85
1575.0,60,1573.08,901.14,734.16,166.98,29.79
1575.0,60,1573.08,926.24,744.84,181.4,28.98
1575.0,60,1573.08,863.23,687.68,175.56,31.09
1575.0,60,1573.08,881.01,692.12,188.89,30.47
1575.0,60,1573.08,1272.81,759.65,513.15,21.09
1575.0,60,1573.08,865.04,723.36,141.68,2.67
36645.0,60,6586.32,3623.72,2945.59,678.12,721.55
36645.0,60,6586.32,4019.43,3111.39,908.04,650.51
36645.0,60,6586.32,3510.18,2959.85,550.32,732.9
36645.0,60,6586.32,3928.07,3181.6,746.47,665.64
36645.0,60,6586.32,3999.34,3205.09,794.25,653.78
36645.0,60,6586.32,3638.38,2971.45,666.93,718.64
36645.0,60,6586.32,3832.38,2959.4,872.99,682.26
36645.0,60,6586.32,3880.97,3109.71,771.26,673.72
36645.0,60,6586.32,3587.15,2930.76,656.39,728.9
36645.0,60,6586.32,3469.61,2938.93,530.68,732.9
36645.0,60,6586.32,3561.43,2911.77,649.66,732.9
36645.0,60,6586.32,3624.48,2920.88,703.6,721.4
36645.0,60,6586.32,3694.79,2960.16,734.63,707.67
36645.0,60,6586.32,3836.37,3067.38,768.99,681.55
36645.0,60,6586.32,3566.34,2977.27,589.08,732.9
36645.0,60,6586.32,3527.28,2955.55,571.72,732.9
36645.0,60,6586.32,3718.96,3173.88,545.08,703.07
36645.0,60,6586.32,3744.02,3142.18,601.84,698.36
36645.0,60,6586.32,3629.97,3113.9,516.08,720.3
36645.0,60,6586.32,3567.38,2972.23,595.15,732.9
36645.0,60,6586.32,3672.3,2949.85,722.45,712.0
36645.0,60,6586.32,3659.52,2946.43,713.09,714.49
36645.0,60,6586.32,3711.56,3185.75,525.81,704.47
36645.0,60,6586.32,3863.94,3113.7,750.25,676.69
36645.0,60,6586.32,3596.13,2895.94,700.19,727.08
36645.0,60,6586.32,3862.03,3132.17,729.86,677.02
36645.0,60,6586.32,3841.26,3124.88,716.37,680.69
36645.0,60,6586.32,3691.19,2929.6,761.59,708.36
36645.0,60,6586.32,3631.47,3003.28,628.2,720.01
36645.0,60,6586.32,3557.17,3024.39,532.78,732.9
36645.0,60,6586.32,3940.08,3204.51,735.58,663.61
36645.0,60,6586.32,3715.87,2966.9,748.96,703.65
36645.0,60,6586.32,3670.26,3014.86,655.4,712.4
36645.0,60,6586.32,3808.95,3126.52,682.43,686.46
36645.0,60,6586.32,3783.42,3031.63,751.78,691.09
36645.0,60,6586.32,3854.6,3013.21,841.4,678.33
36645.0,60,6586.32,3619.46,3082.24,537.22,722.4
36645.0,60,6586.32,3797.19,3119.05,678.14,688.58
36645.0,60,6586.32,3618.94,3000.53,618.41,722.5
36645.0,60,6586.32,3566.79,3019.49,547.3,732.9
36645.0,60,6586.32,3619.01,2907.82,711.2,722.49
36645.0,60,6586.32,3550.31,2945.79,604.51,732.9
36645.0,60,6586.32,4134.49,3139.62,994.87,632.41
36645.0,60,6586.32,3797.61,3206.23,591.39,688.51
36645.0,60,6586.32,3885.01,2992.78,892.23,673.02
36645.0,60,6586.32,3808.22,3058.26,749.95,686.59
36645.0,60,6586.32,3595.22,3005.99,589.24,727.27
36645.0,60,6586.32,3909.76,3134.47,775.29,668.76
36645.0,60,6586.32,3554.79,2939.61,615.18,732.9
36645.0,60,6586.32,3851.29,3194.06,657.23,678.91
36645.0,60,6586.32,3788.02,3181.12,606.9,690.25
36645.0,60,6586.32,3568.87,2984.72,584.14,732.64
36645.0,60,6586.32,3896.6,2940.31,956.29,97.97
35595.0,60,7307.25,4015.35,3292.01,723.34,701.75
35595.0,60,7307.25,4162.01,3386.07,775.94,677.02
35595.0,60,7307.25,4435.12,3507.51,927.62,635.33
35595.0,60,7307.25,4327.05,3341.94,985.11,651.2
35595.0,60,7307.25,4173.17,3357.4,815.77,675.21
35595.0,60,7307.25,3947.76,3274.48,673.29,711.9
35595.0,60,7307.25,4094.76,3284.02,810.74,688.14
35595.0,60,7307.25,4195.17,3438.31,756.85,671.67
35595.0,60,7307.25,4210.27,3540.42,669.84,669.26
35595.0,60,7307.25,3969.54,3292.18,677.37,709.85
35595.0,60,7307.25,4019.74,3202.07,817.67,700.98
35595.0,60,7307.25,3948.51,3227.82,720.7,711.9
35595.0,60,7307.25,4262.67,3515.98,746.69,661.03
35595.0,60,7307.25,3982.17,3364.0,618.17,707.6
35595.0,60,7307.25,4297.23,3368.64,928.6,655.72
35595.0,60,7307.25,4050.32,3241.46,808.85,695.69
35595.0,60,7307.25,4260.2,3399.48,860.72,661.42
35595.0,60,7307.25,4437.91,3451.99,985.93,634.93
35595.0,60,7307.25,4388.79,3463.24,925.55,642.04
35595.0,60,7307.25,4225.41,3322.54,902.88,666.86
35595.0,60,7307.25,4156.77,3443.19,713.58,677.87
35595.0,60,7307.25,4281.16,3406.98,874.18,658.18
35595.0,60,7307.25,3832.69,3183.09,649.6,711.9
35595.0,60,7307.25,4012.05,3343.09,668.95,702.33
35595.0,60,7307.25,4187.77,3287.55,900.22,672.86
35595.0,60,7307.25,3962.85,3352.43,610.43,711.05
35595.0,60,7307.25,4286.58,3431.32,855.27,657.35
35595.0,60,7307.25,3783.42,3196.17,587.25,711.9
35595.0,60,7307.25,4152.63,3252.49,900.14,678.55
35595.0,60,7307.25,3964.71,3287.75,676.96,710.71
35595.0,60,7307.25,4276.99,3425.0,851.99,658.82
35595.0,60,7307.25,4325.49,3411.98,913.51,651.43
35595.0,60,7307.25,4050.34,3316.06,734.29,695.69
35595.0,60,7307.25,4060.05,3297.79,762.27,694.02
35595.0,60,7307.25,4367.0,3440.11,926.89,645.24
35595.0,60,7307.25,3911.11,3250.92,660.2,711.9
35595.0,60,7307.25,4373.72,3431.66,942.06,644.25
35595.0,60,7307.25,4071.42,3381.23,690.19,692.08
35595.0,60,7307.25,4238.23,3412.98,825.25,664.85
35595.0,60,7307.25,4127.64,3360.91,766.73,682.66
35595.0,60,7307.25,4190.43,3539.57,650.86,672.43
35595.0,60,7307.25,3921.66,3241.75,679.91,711.9
35595.0,60,7307.25,3963.79,3289.36,674.43,710.88
35595.0,60,7307.25,4240.39,3523.62,716.77,664.51
35595.0,60,7307.25,4058.43,3462.97,595.46,694.3
35595.0,60,7307.25,4448.1,3486.07,962.03,633.48
35595.0,60,7307.25,4368.3,3299.74,1068.56,645.05
35595.0,60,7307.25,3871.1,3243.99,627.11,711.9
35595.0,60,7307.25,4187.19,3378.14,809.05,672.95
35595.0,60,7307.25,3998.57,3212.8,785.77,704.69
35595.0,60,7307.25,4177.84,3428.0,749.83,674.46
35595.0,60,7307.25,4133.27,3493.46,639.82,681.73
35595.0,60,7307.25,4216.28,3411.94,804.33,253.61
38955.0,12,9472.96,5732.02,4261.03,1470.99,3487.17
38955.0,12,9472.96,5105.9,4216.14,889.75,3895.5
38955.0,12,9472.96,5291.32,4247.72,1043.6,3777.61
38955.0,12,9472.96,5734.43,4498.91,1235.52,3485.7
38955.0,12,9472.96,5029.13,4150.0,879.13,3895.5
38955.0,12,9472.96,5560.53,4465.51,1095.02,3594.72
38955.0,12,9472.96,5028.92,4248.41,780.5,3895.5
38955.0,12,9472.96,5154.05,4223.44,930.6,3878.22
38955.0,12,9472.96,5145.51,4167.55,977.96,3884.66
38955.0,12,9472.96,5365.88,4195.19,1170.69,3725.12
38955.0,12,9472.96,5217.61,4366.01,851.59,1435.3
30870.0,60,4430.89,2591.14,2118.07,473.07,571.87
30870.0,60,4430.89,2542.05,2063.6,478.45,582.92
30870.0,60,4430.89,2909.07,2067.47,841.6,512.33
30870.0,60,4430.89,2730.52,2032.03,698.49,542.68
30870.0,60,4430.89,2274.78,1934.23,340.54,617.4
30870.0,60,4430.89,2582.92,2065.77,517.16,573.69
30870.0,60,4430.89,2405.94,2032.78,373.16,615.89
30870.0,60,4430.89,2620.4,2119.51,500.89,565.49
30870.0,60,4430.89,2583.14,2090.08,493.07,573.64
30870.0,60,4430.89,2500.78,2040.2,460.58,592.54
30870.0,60,4430.89,2556.94,1949.87,607.07,579.52
30870.0,60,4430.89,2378.6,2031.06,347.54,617.4
30870.0,60,4430.89,2447.71,2052.44,395.27,605.38
30870.0,60,4430.89,2740.35,2158.91,581.44,540.73
30870.0,60,4430.89,2556.61,2049.14,507.47,579.6
30870.0,60,4430.89,2439.49,2076.62,362.87,607.42
30870.0,60,4430.89,2466.38,1961.7,504.68,600.8
30870.0,60,4430.89,2607.8,2007.77,600.04,568.22
30870.0,60,4430.89,2427.18,1989.58,437.6,610.5
30870.0,60,4430.89,2675.3,1932.11,743.19,553.88
30870.0,60,4430.89,2445.74,1980.75,464.99,605.87
30870.0,60,4430.89,2578.57,2100.4,478.18,574.66
30870.0,60,4430.89,2493.23,1943.87,549.36,594.33
30870.0,60,4430.89,2609.11,2109.23,499.88,567.93
30870.0,60,4430.89,2344.98,1955.91,389.07,617.4
30870.0,60,4430.89,2491.69,2071.16,420.52,594.7
30870.0,60,4430.89,2406.1,1960.21,445.89,615.85
30870.0,60,4430.89,2563.65,2102.47,461.18,578.01
30870.0,60,4430.89,2478.58,2084.95,393.62,597.84
30870.0,60,4430.89,2365.36,1973.7,391.66,617.4
30870.0,60,4430.89,2560.2,2018.55,541.65,578.78
30870.0,60,4430.89,2418.44,2021.63,396.81,612.71
30870.0,60,4430.89,2605.69,2019.23,586.46,568.68
30870.0,60,4430.89,2817.86,2091.03,726.83,525.86
30870.0,60,4430.89,2491.64,2156.49,335.15,594.71
30870.0,60,4430.89,2641.31,2159.67,481.65,561.01
30870.0,60,4430.89,2627.11,2146.09,481.02,564.04
30870.0,60,4430.89,2350.46,1934.37,416.09,617.4
30870.0,60,4430.89,2636.56,2075.3,561.27,562.02
30870.0,60,4430.89,2398.17,1939.32,458.85,617.4
30870.0,60,4430.89,2585.2,2054.15,531.05,573.19
30870.0,60,4430.89,2309.77,1976.74,333.03,617.4
30870.0,60,4430.89,2387.98,1941.16,446.81,617.4
30870.0,60,4430.89,2322.74,1975.49,347.26,617.4
30870.0,60,4430.89,2508.92,2093.41,415.51,590.61
30870.0,60,4430.89,2604.21,2138.54,465.67,569.0
30870.0,60,4430.89,2454.49,1992.64,461.85,603.71
30870.0,60,4430.89,2547.16,2153.86,393.3,581.75
30870.0,60,4430.89,2774.02,1936.53,837.5,534.17
30870.0,60,4430.89,2548.84,2017.77,531.07,581.36
30870.0,60,4430.89,2375.35,1941.41,433.94,617.4
30870.0,60,4430.89,2527.35,2074.68,452.67,586.31
30870.0,60,4430.89,2484.35,2110.38,373.97,401.78
40425.0,48,3047.67,1705.37,1402.74,302.64,978.3
40425.0,48,3047.67,1725.41,1369.27,356.14,966.94
40425.0,48,3047.67,1686.27,1392.27,294.0,989.38
40425.0,48,3047.67,1705.74,1449.94,255.8,978.09
40425.0,48,3047.67,2064.7,1435.48,629.22,829.82
40425.0,48,3047.67,1788.06,1454.81,333.25,933.06
40425.0,48,3047.67,1740.23,1415.85,324.38,958.71
40425.0,48,3047.67,1951.17,1379.28,571.89,855.06
40425.0,48,3047.67,1648.39,1404.14,244.26,1010.62
40425.0,48,3047.67,1740.03,1459.03,281.01,958.81
40425.0,48,3047.67,1667.22,1367.09,300.13,1000.69
40425.0,48,3047.67,1678.07,1352.57,325.51,994.21
40425.0,48,3047.67,1848.39,1468.71,379.68,902.6
40425.0,48,3047.67,1760.41,1388.2,372.22,947.71
40425.0,48,3047.67,1770.01,1445.65,324.35,942.58
40425.0,48,3047.67,1735.11,1360.78,374.33,961.53
40425.0,48,3047.67,1765.86,1458.07,307.79,944.79
40425.0,48,3047.67,1668.99,1398.97,270.02,999.62
40425.0,48,3047.67,2049.35,1480.78,568.57,814.09
40425.0,48,3047.67,1953.66,1421.93,531.73,853.97
40425.0,48,3047.67,1793.89,1451.32,342.57,930.03
40425.0,48,3047.67,1684.67,1367.12,317.55,990.32
40425.0,48,3047.67,1817.51,1478.55,338.96,917.94
40425.0,48,3047.67,1782.7,1420.96,361.73,935.86
40425.0,48,3047.67,1629.39,1411.02,218.37,1010.62
40425.0,48,3047.67,1833.68,1438.12,395.55,909.85
40425.0,48,3047.67,1632.15,1390.2,241.95,1010.62
40425.0,48,3047.67,1656.12,1421.9,234.23,1007.39
40425.0,48,3047.67,1733.39,1365.72,367.68,962.48
40425.0,48,3047.67,1707.37,1359.66,347.71,977.15
40425.0,48,3047.67,1728.75,1459.94,268.81,965.07
40425.0,48,3047.67,1693.6,1341.85,351.75,985.1
40425.0,48,3047.67,1801.31,1467.08,334.23,926.2
40425.0,48,3047.67,1750.69,1407.09,343.6,952.98
40425.0,48,3047.67,1667.78,1358.27,309.51,1000.35
40425.0,48,3047.67,1687.9,1414.85,273.05,988.42
40425.0,48,3047.67,1645.77,1372.61,273.16,1010.62
40425.0,48,3047.67,1751.28,1417.54,333.74,952.65
40425.0,48,3047.67,1739.73,1409.07,330.66,958.98
40425.0,48,3047.67,1841.53,1364.0,477.53,905.97
40425.0,48,3047.67,1750.41,1475.45,274.96,953.13
40425.0,48,3047.67,1735.79,1468.1,267.69,961.16
40425.0,48,3047.67,1749.62,1349.69,399.93,391.52
7350.0,48,4153.51,2267.43,1847.88,419.56,182.32
7350.0,48,4153.51,2426.23,1935.63,490.61,170.39
7350.0,48,4153.51,2530.48,1891.74,638.74,163.37
7350.0,48,4153.51,2207.33,1822.04,385.28,183.75
7350.0,48,4153.51,2380.75,1976.84,403.91,173.64
7350.0,48,4153.51,2353.16,1928.65,424.5,175.68
7350.0,48,4153.51,2351.33,1845.02,506.32,175.82
7350.0,48,4153.51,2580.12,1841.81,738.31,160.23
7350.0,48,4153.51,2432.43,2007.7,424.72,169.96
7350.0,48,4153.51,2238.19,1847.79,390.4,183.75
7350.0,48,4153.51,2315.27,1958.72,356.55,178.56
7350.0,48,4153.51,2392.77,2001.67,391.09,172.77
7350.0,48,4153.51,2448.85,1950.37,498.48,168.82
7350.0,48,4153.51,2460.76,1940.73,520.03,168.0
